filename,building_fraction,has_building,split
33cae6_00729.tif,0.13180160522460938,1,train
33cae6_00497.tif,0.22815799713134766,1,train
33cae6_00161.tif,0.2200632095336914,1,train
33cae6_00097.tif,0.0,0,train
33cae6_00374.tif,0.2926826477050781,1,train
33cae6_00628.tif,0.0,0,train
33cae6_00157.tif,0.5726213455200195,1,train
33cae6_00286.tif,0.017765045166015625,1,train
33cae6_00367.tif,0.0,0,train
33cae6_00118.tif,0.0,0,train
33cae6_00597.tif,0.07314014434814453,1,train
33cae6_00518.tif,0.0,0,train
33cae6_00624.tif,0.028352737426757812,1,train
33cae6_00169.tif,0.0,0,train
33cae6_00640.tif,0.0,0,train
33cae6_00500.tif,0.00012111663818359375,1,train
33cae6_00724.tif,0.0,0,train
33cae6_00539.tif,0.0,0,train
33cae6_00482.tif,0.0,0,train
33cae6_00378.tif,0.0,0,train
33cae6_00586.tif,0.0,0,train
33cae6_00455.tif,0.12884044647216797,1,train
33cae6_00122.tif,0.0,0,train
33cae6_00100.tif,0.0,0,train
33cae6_00127.tif,0.035773277282714844,1,train
33cae6_00191.tif,0.25212860107421875,1,train
33cae6_00239.tif,0.4353017807006836,1,train
33cae6_00214.tif,0.5231485366821289,1,train
33cae6_00615.tif,0.0,0,train
33cae6_00391.tif,0.11115360260009766,1,train
33cae6_00197.tif,0.0,0,train
33cae6_00200.tif,0.0,0,train
33cae6_00079.tif,0.0,0,train
33cae6_00397.tif,0.009070396423339844,1,train
33cae6_00375.tif,0.0138702392578125,1,train
33cae6_00284.tif,0.0894927978515625,1,train
33cae6_00625.tif,0.0752706527709961,1,train
33cae6_00325.tif,0.02654743194580078,1,train
33cae6_00658.tif,0.0,0,train
33cae6_00175.tif,0.0,0,train
33cae6_00234.tif,0.0,0,train
33cae6_00302.tif,0.17418289184570312,1,train
33cae6_00360.tif,0.5824928283691406,1,train
33cae6_00541.tif,0.0,0,train
33cae6_00748.tif,0.0,0,train
33cae6_00608.tif,0.0,0,train
33cae6_00423.tif,0.028387069702148438,1,train
33cae6_00156.tif,0.3820381164550781,1,train
33cae6_00487.tif,0.0,0,train
33cae6_00657.tif,0.0,0,train
33cae6_00176.tif,0.0,0,train
33cae6_00257.tif,0.0,0,train
33cae6_00688.tif,0.0,0,train
33cae6_00277.tif,0.3169260025024414,1,train
33cae6_00568.tif,0.04315185546875,1,train
33cae6_00650.tif,0.024641990661621094,1,train
33cae6_00726.tif,0.0,0,train
33cae6_00591.tif,0.12642288208007812,1,train
33cae6_00667.tif,0.0,0,train
33cae6_00361.tif,0.4249534606933594,1,train
33cae6_00690.tif,0.0,0,train
33cae6_00677.tif,0.07228469848632812,1,train
33cae6_00092.tif,0.0,0,train
33cae6_00095.tif,0.0,0,train
33cae6_00163.tif,0.15575599670410156,1,train
33cae6_00575.tif,0.0,0,train
33cae6_00398.tif,0.07193946838378906,1,train
33cae6_00036.tif,0.0,0,train
33cae6_00715.tif,0.0,0,train
33cae6_00372.tif,0.01890277862548828,1,train
33cae6_00636.tif,0.0,0,train
33cae6_00429.tif,0.0,0,train
33cae6_00151.tif,0.0,0,train
33cae6_00672.tif,0.0,0,train
33cae6_00009.tif,0.0,0,train
33cae6_00114.tif,0.0,0,train
33cae6_00224.tif,0.059157371520996094,1,train
33cae6_00560.tif,0.10012531280517578,1,train
33cae6_00617.tif,0.0,0,train
33cae6_00254.tif,0.05365753173828125,1,train
33cae6_00212.tif,0.5626935958862305,1,train
33cae6_00159.tif,0.537327766418457,1,train
33cae6_00220.tif,0.1094207763671875,1,train
33cae6_00404.tif,0.0004100799560546875,1,train
33cae6_00427.tif,0.14319992065429688,1,train
33cae6_00342.tif,0.0,0,train
33cae6_00190.tif,0.2887840270996094,1,train
33cae6_00206.tif,0.0,0,train
33cae6_00578.tif,0.00090789794921875,1,train
33cae6_00534.tif,0.20655059814453125,1,train
33cae6_00326.tif,0.14328670501708984,1,train
33cae6_00646.tif,0.0,0,train
33cae6_00415.tif,0.31981372833251953,1,train
33cae6_00255.tif,0.08544254302978516,1,train
33cae6_00017.tif,0.0,0,train
33cae6_00496.tif,0.34537220001220703,1,train
33cae6_00314.tif,0.08226585388183594,1,train
33cae6_00649.tif,0.01755809783935547,1,train
33cae6_00668.tif,0.0,0,train
33cae6_00312.tif,0.0,0,train
33cae6_00064.tif,0.0,0,train
33cae6_00720.tif,0.0,0,train
33cae6_00537.tif,0.08742809295654297,1,train
33cae6_00252.tif,0.022335052490234375,1,train
33cae6_00621.tif,0.11516189575195312,1,train
33cae6_00447.tif,0.32982635498046875,1,train
33cae6_00106.tif,0.0,0,train
33cae6_00556.tif,0.24215030670166016,1,train
33cae6_00304.tif,0.32118988037109375,1,train
33cae6_00381.tif,0.17789554595947266,1,train
33cae6_00499.tif,0.09712982177734375,1,train
33cae6_00162.tif,0.1427631378173828,1,train
33cae6_00105.tif,0.019756317138671875,1,train
33cae6_00466.tif,0.026152610778808594,1,train
33cae6_00188.tif,0.601898193359375,1,train
33cae6_00652.tif,0.02884960174560547,1,train
33cae6_00501.tif,0.026053428649902344,1,train
33cae6_00008.tif,0.0,0,train
33cae6_00449.tif,0.19663238525390625,1,train
33cae6_00477.tif,0.41224193572998047,1,train
33cae6_00723.tif,0.0,0,train
33cae6_00609.tif,0.0,0,train
33cae6_00599.tif,0.0,0,train
33cae6_00745.tif,0.0,0,train
33cae6_00024.tif,0.0,0,train
33cae6_00068.tif,0.0,0,train
33cae6_00406.tif,0.0,0,train
33cae6_00072.tif,0.0,0,train
33cae6_00066.tif,0.0,0,train
33cae6_00570.tif,0.0,0,train
33cae6_00730.tif,0.0012483596801757812,1,train
33cae6_00596.tif,0.14779090881347656,1,train
33cae6_00385.tif,0.19023704528808594,1,train
33cae6_00418.tif,0.3385963439941406,1,train
33cae6_00633.tif,0.0,0,train
33cae6_00111.tif,0.0,0,train
33cae6_00177.tif,0.0,0,train
33cae6_00297.tif,0.35805511474609375,1,train
33cae6_00439.tif,0.23327922821044922,1,train
33cae6_00402.tif,0.06891155242919922,1,train
33cae6_00387.tif,0.30086231231689453,1,train
33cae6_00692.tif,0.0,0,train
33cae6_00115.tif,0.0,0,train
33cae6_00408.tif,0.0,0,train
33cae6_00459.tif,0.0,0,train
33cae6_00655.tif,0.0,0,train
33cae6_00436.tif,0.0,0,train
33cae6_00513.tif,0.07232189178466797,1,train
33cae6_00174.tif,0.0,0,train
33cae6_00467.tif,0.24626827239990234,1,train
33cae6_00708.tif,0.13169097900390625,1,train
33cae6_00413.tif,0.01945781707763672,1,train
33cae6_00202.tif,0.0,0,train
33cae6_00681.tif,0.07634735107421875,1,train
33cae6_00349.tif,0.0,0,train
33cae6_00426.tif,0.15327835083007812,1,train
33cae6_00664.tif,0.0,0,train
33cae6_00515.tif,0.0,0,train
33cae6_00213.tif,0.6117353439331055,1,train
33cae6_00531.tif,0.02495098114013672,1,train
33cae6_00448.tif,0.3787422180175781,1,train
33cae6_00563.tif,0.24686050415039062,1,train
33cae6_00296.tif,0.16889667510986328,1,train
33cae6_00170.tif,0.0,0,train
33cae6_00218.tif,0.23136138916015625,1,train
33cae6_00285.tif,0.07367610931396484,1,train
33cae6_00327.tif,0.3534727096557617,1,train
33cae6_00028.tif,0.0,0,train
33cae6_00332.tif,0.37551403045654297,1,train
33cae6_00392.tif,0.16205787658691406,1,train
33cae6_00266.tif,0.09098625183105469,1,train
33cae6_00684.tif,0.0,0,train
33cae6_00376.tif,0.0,0,train
33cae6_00689.tif,0.0,0,train
33cae6_00514.tif,0.0,0,train
33cae6_00232.tif,0.0,0,train
33cae6_00240.tif,0.6283025741577148,1,train
33cae6_00069.tif,0.0,0,train
33cae6_00268.tif,0.5448846817016602,1,train
33cae6_00317.tif,0.0,0,train
33cae6_00142.tif,0.0,0,train
33cae6_00464.tif,0.0,0,train
33cae6_00722.tif,0.0,0,train
33cae6_00085.tif,0.0,0,train
33cae6_00208.tif,0.1964550018310547,1,train
33cae6_00243.tif,0.5930099487304688,1,train
33cae6_00434.tif,0.0,0,train
33cae6_00216.tif,0.5217657089233398,1,train
33cae6_00047.tif,0.0,0,train
33cae6_00752.tif,0.0,0,train
33cae6_00598.tif,0.061278343200683594,1,train
33cae6_00171.tif,0.0,0,train
33cae6_00090.tif,0.0,0,train
33cae6_00602.tif,0.0,0,train
33cae6_00134.tif,0.2563343048095703,1,train
33cae6_00728.tif,0.0,0,train
33cae6_00725.tif,0.0,0,train
33cae6_00377.tif,0.0,0,train
33cae6_00168.tif,0.0,0,train
33cae6_00679.tif,0.11536979675292969,1,train
33cae6_00631.tif,0.0,0,train
33cae6_00273.tif,0.34300708770751953,1,train
33cae6_00530.tif,0.13954544067382812,1,train
33cae6_00386.tif,0.2807626724243164,1,train
33cae6_00129.tif,0.17480087280273438,1,train
33cae6_00336.tif,0.2512798309326172,1,train
33cae6_00139.tif,0.0,0,train
33cae6_00293.tif,0.0012025833129882812,1,train
33cae6_00528.tif,0.051352500915527344,1,train
33cae6_00489.tif,0.0,0,train
33cae6_00179.tif,0.012915611267089844,1,train
33cae6_00612.tif,0.0,0,train
33cae6_00522.tif,0.0,0,train
33cae6_00693.tif,0.0,0,train
33cae6_00510.tif,0.030614852905273438,1,train
33cae6_00603.tif,0.0,0,train
33cae6_00288.tif,0.0,0,train
33cae6_00474.tif,0.2265625,1,train
33cae6_00167.tif,0.0030765533447265625,1,train
33cae6_00353.tif,0.30075836181640625,1,train
33cae6_00734.tif,0.0,0,train
33cae6_00424.tif,0.1360635757446289,1,train
33cae6_00535.tif,0.3058919906616211,1,train
33cae6_00233.tif,0.0,0,train
33cae6_00475.tif,0.24747180938720703,1,train
33cae6_00119.tif,0.0,0,train
33cae6_00620.tif,0.07088756561279297,1,train
33cae6_00173.tif,0.0,0,train
33cae6_00749.tif,0.0,0,train
33cae6_00143.tif,0.0,0,train
33cae6_00223.tif,0.09231853485107422,1,train
33cae6_00083.tif,0.0,0,train
33cae6_00673.tif,0.0,0,train
33cae6_00626.tif,0.0,0,train
33cae6_00606.tif,0.0,0,train
33cae6_00678.tif,0.036769866943359375,1,train
33cae6_00306.tif,0.1625814437866211,1,train
33cae6_00587.tif,0.0,0,train
33cae6_00354.tif,0.21941852569580078,1,train
33cae6_00152.tif,0.1484241485595703,1,train
33cae6_00400.tif,0.0,0,train
33cae6_00379.tif,0.0,0,train
33cae6_00073.tif,0.0,0,train
33cae6_00669.tif,0.0,0,train
33cae6_00041.tif,0.0,0,train
33cae6_00704.tif,0.0,0,train
33cae6_00380.tif,0.04788684844970703,1,train
33cae6_00260.tif,0.0,0,train
33cae6_00446.tif,0.28459930419921875,1,train
33cae6_00502.tif,0.1253824234008789,1,train
33cae6_00315.tif,0.04008960723876953,1,train
33cae6_00130.tif,0.2609395980834961,1,train
33cae6_00713.tif,0.0,0,train
33cae6_00246.tif,0.3834800720214844,1,train
33cae6_00483.tif,0.09272956848144531,1,train
33cae6_00204.tif,0.0,0,train
33cae6_00486.tif,0.0,0,train
33cae6_00004.tif,0.0,0,train
33cae6_00023.tif,0.0,0,train
33cae6_00084.tif,0.0,0,train
33cae6_00516.tif,0.0,0,train
33cae6_00136.tif,0.11798763275146484,1,train
33cae6_00055.tif,0.0,0,train
33cae6_00368.tif,0.0,0,train
33cae6_00648.tif,0.0019979476928710938,1,train
33cae6_00619.tif,0.015087127685546875,1,train
33cae6_00166.tif,0.12023353576660156,1,train
33cae6_00035.tif,0.0,0,train
33cae6_00495.tif,0.008955001831054688,1,train
33cae6_00057.tif,0.0,0,train
33cae6_00322.tif,0.0329132080078125,1,train
33cae6_00453.tif,0.04078483581542969,1,train
33cae6_00346.tif,0.0,0,train
33cae6_00241.tif,0.5479497909545898,1,train
33cae6_00347.tif,0.0,0,train
33cae6_00694.tif,0.0,0,train
33cae6_00454.tif,0.10157108306884766,1,train
33cae6_00579.tif,0.0,0,train
33cae6_00438.tif,0.11751174926757812,1,train
33cae6_00437.tif,0.0,0,train
33cae6_00412.tif,0.09458160400390625,1,train
33cae6_00452.tif,0.0,0,train
33cae6_00056.tif,0.0,0,train
33cae6_00460.tif,0.0,0,train
33cae6_00000.tif,0.0,0,train
33cae6_00463.tif,0.0,0,train
33cae6_00295.tif,0.1403036117553711,1,train
33cae6_00538.tif,0.10795116424560547,1,train
33cae6_00063.tif,0.0,0,train
33cae6_00369.tif,0.0,0,train
33cae6_00490.tif,0.0,0,train
33cae6_00468.tif,0.186676025390625,1,train
33cae6_00227.tif,0.0,0,train
33cae6_00311.tif,0.0,0,train
33cae6_00330.tif,0.44953155517578125,1,train
33cae6_00128.tif,0.039676666259765625,1,train
33cae6_00696.tif,0.0,0,train
33cae6_00366.tif,0.3495016098022461,1,train
33cae6_00141.tif,0.0,0,train
33cae6_00148.tif,0.0,0,train
33cae6_00682.tif,0.07962322235107422,1,train
33cae6_00348.tif,0.0,0,train
33cae6_00032.tif,0.0,0,train
33cae6_00160.tif,0.4219799041748047,1,train
33cae6_00618.tif,0.0,0,train
33cae6_00323.tif,0.42653656005859375,1,train
33cae6_00363.tif,0.2101287841796875,1,train
33cae6_00182.tif,0.44196605682373047,1,train
33cae6_00272.tif,0.5076007843017578,1,train
33cae6_00033.tif,0.0,0,train
33cae6_00743.tif,0.0,0,train
33cae6_00014.tif,0.0,0,train
33cae6_00245.tif,0.4899635314941406,1,train
33cae6_00549.tif,0.0007753372192382812,1,train
33cae6_00546.tif,0.0,0,train
33cae6_00711.tif,0.04453277587890625,1,train
33cae6_00653.tif,0.0,0,train
33cae6_00421.tif,0.019100189208984375,1,train
33cae6_00165.tif,0.41415882110595703,1,train
33cae6_00137.tif,0.000347137451171875,1,train
33cae6_00494.tif,0.0,0,train
33cae6_00094.tif,0.0,0,train
33cae6_00714.tif,0.0,0,train
33cae6_00750.tif,0.0,0,train
33cae6_00244.tif,0.5625810623168945,1,train
33cae6_00292.tif,0.0,0,train
33cae6_00019.tif,0.0,0,train
33cae6_00184.tif,0.6690635681152344,1,train
33cae6_00039.tif,0.0,0,train
33cae6_00719.tif,0.0,0,train
33cae6_00290.tif,0.0,0,train
33cae6_00207.tif,0.0,0,train
33cae6_00198.tif,0.0,0,train
33cae6_00133.tif,0.06962013244628906,1,train
33cae6_00005.tif,0.0,0,train
33cae6_00716.tif,0.0,0,train
33cae6_00731.tif,0.0,0,train
33cae6_00329.tif,0.37766075134277344,1,train
33cae6_00154.tif,0.15962886810302734,1,train
33cae6_00718.tif,0.0,0,train
33cae6_00249.tif,0.1561565399169922,1,train
33cae6_00736.tif,0.10586357116699219,1,train
33cae6_00671.tif,0.030622482299804688,1,train
33cae6_00735.tif,0.018660545349121094,1,train
33cae6_00093.tif,0.0,0,train
33cae6_00595.tif,0.18162059783935547,1,train
33cae6_00046.tif,0.0,0,train
33cae6_00140.tif,0.0,0,train
33cae6_00121.tif,0.0,0,train
33cae6_00328.tif,0.3948688507080078,1,train
33cae6_00086.tif,0.0,0,train
33cae6_00663.tif,0.0,0,train
33cae6_00623.tif,0.10976409912109375,1,train
33cae6_00709.tif,0.06750679016113281,1,train
33cae6_00356.tif,0.03952980041503906,1,train
33cae6_00291.tif,0.0,0,train
33cae6_00138.tif,0.0,0,train
33cae6_00147.tif,0.0,0,train
33cae6_00076.tif,0.0,0,train
33cae6_00264.tif,0.0,0,train
33cae6_00647.tif,0.0,0,train
33cae6_00414.tif,0.19339466094970703,1,train
33cae6_00685.tif,0.0,0,train
33cae6_00425.tif,0.16381549835205078,1,train
33cae6_00481.tif,0.0,0,train
33cae6_00431.tif,0.0140228271484375,1,train
33cae6_00104.tif,0.03529548645019531,1,train
33cae6_00125.tif,0.00032711029052734375,1,train
33cae6_00660.tif,0.0,0,train
33cae6_00569.tif,0.0,0,train
33cae6_00699.tif,0.0,0,train
33cae6_00003.tif,0.0,0,train
33cae6_00594.tif,0.19977951049804688,1,train
33cae6_00007.tif,0.0,0,train
33cae6_00401.tif,0.13652992248535156,1,train
33cae6_00222.tif,0.03848552703857422,1,train
33cae6_00383.tif,0.061992645263671875,1,train
33cae6_00089.tif,0.0,0,train
33cae6_00110.tif,0.0,0,train
33cae6_00144.tif,0.0,0,train
33cae6_00507.tif,0.24725723266601562,1,train
33cae6_00388.tif,0.4696063995361328,1,train
33cae6_00279.tif,0.20066165924072266,1,train
33cae6_00543.tif,0.0,0,train
33cae6_00445.tif,0.25328922271728516,1,train
33cae6_00211.tif,0.5151739120483398,1,train
33cae6_00016.tif,0.0,0,train
33cae6_00344.tif,0.11118602752685547,1,train
33cae6_00742.tif,0.0,0,train
33cae6_00432.tif,0.0012502670288085938,1,train
33cae6_00746.tif,0.0,0,train
33cae6_00145.tif,0.0,0,train
33cae6_00231.tif,0.0,0,train
33cae6_00221.tif,0.08217048645019531,1,train
33cae6_00536.tif,0.20682430267333984,1,train
33cae6_00123.tif,0.0,0,train
33cae6_00070.tif,0.0,0,train
33cae6_00698.tif,0.0,0,train
33cae6_00062.tif,0.0,0,train
33cae6_00034.tif,0.0,0,val
33cae6_00020.tif,0.0,0,val
33cae6_00319.tif,0.0,0,val
33cae6_00710.tif,0.005921363830566406,1,val
33cae6_00697.tif,0.0,0,val
33cae6_00048.tif,0.0,0,val
33cae6_00335.tif,0.2265787124633789,1,val
33cae6_00370.tif,0.0,0,val
33cae6_00610.tif,0.0002346038818359375,1,val
33cae6_00444.tif,0.2761402130126953,1,val
33cae6_00529.tif,0.017518043518066406,1,val
33cae6_00675.tif,0.0,0,val
33cae6_00632.tif,0.0,0,val
33cae6_00271.tif,0.42247962951660156,1,val
33cae6_00550.tif,0.0,0,val
33cae6_00298.tif,0.5326814651489258,1,val
33cae6_00583.tif,0.0,0,val
33cae6_00683.tif,0.0,0,val
33cae6_00283.tif,0.026767730712890625,1,val
33cae6_00301.tif,0.1912841796875,1,val
33cae6_00337.tif,0.19976425170898438,1,val
33cae6_00659.tif,0.0,0,val
33cae6_00676.tif,0.0,0,val
33cae6_00087.tif,0.0,0,val
33cae6_00493.tif,0.0,0,val
33cae6_00613.tif,0.0,0,val
33cae6_00226.tif,0.062346458435058594,1,val
33cae6_00043.tif,0.0,0,val
33cae6_00707.tif,0.14236831665039062,1,val
33cae6_00099.tif,0.0,0,val
33cae6_00747.tif,0.0,0,val
33cae6_00526.tif,0.2092142105102539,1,val
33cae6_00712.tif,0.0,0,val
33cae6_00267.tif,0.26439571380615234,1,val
33cae6_00210.tif,0.30574893951416016,1,val
33cae6_00508.tif,0.18961524963378906,1,val
33cae6_00199.tif,0.0,0,val
33cae6_00399.tif,0.04137897491455078,1,val
33cae6_00307.tif,0.26505565643310547,1,val
33cae6_00058.tif,0.0,0,val
33cae6_00521.tif,0.0,0,val
33cae6_00554.tif,0.1092376708984375,1,val
33cae6_00103.tif,0.06591415405273438,1,val
33cae6_00478.tif,0.3470802307128906,1,val
33cae6_00411.tif,0.16289043426513672,1,val
33cae6_00269.tif,0.6233482360839844,1,val
33cae6_00185.tif,0.5151710510253906,1,val
33cae6_00275.tif,0.2890949249267578,1,val
33cae6_00071.tif,0.0,0,val
33cae6_00405.tif,0.0,0,val
33cae6_00744.tif,0.0,0,val
